family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVK	DR0012985	MCFN01019573.1	20	697	C	2.1	0
ERVL	DR0012848	MCFN01019579.1	1394	1511	C	0.8	0
ERVL	DR0012932	MCFN01019583.1	1	175	+	0.0	0
ERVL	DR0012891	MCFN01019584.1	1	244	C	7.8	0
ERV1	DR0012912	MCFN01019590.1	905	1393	C	10.8	0
ERV1	DR0012973	MCFN01019591.1	1468	1511	C	11.4	0
ERVL	DR0012970	MCFN01019596.1	926	1248	+	18.1	0
ERVL	DR0012970	MCFN01019611.1	1	154	C	8.0	0
ERVL	DR0012890	MCFN01019615.1	2	1510	+	4.9	0
ERVL	DR0012974	MCFN01019617.1	1387	1501	C	23.5	0
ERVL	DR0012890	MCFN01019632.1	138	419	+	13.3	0
ERVL	DR0012827	MCFN01019636.1	858	1426	+	8.4	0
ERVL	DR0012929	MCFN01019644.1	1404	1501	+	12.2	0
ERVL	DR0012986	MCFN01019654.1	1	273	+	11.5	0
ERVL	DR0012861	MCFN01019655.1	1306	1507	C	4.5	0
ERVL	DR0012823	MCFN01019667.1	65	1505	+	14.9	0
ERVL	DR0012954	MCFN01019671.1	1	469	C	3.4	0
ERVL	DR0012994	MCFN01019682.1	651	1506	C	3.7	0
ERVL	DR0012958	MCFN01019693.1	121	232	+	26.9	0
ERV1	DR0012857	MCFN01019693.1	1227	1505	+	2.5	0
ERVL	DR0012823	MCFN01019700.1	1	819	C	10.3	0
ERVL	DR0012823	MCFN01019714.1	686	1504	+	11.4	0
ERVL	DR0012910	MCFN01019719.1	1287	1397	+	1.8	0
ERVL	DR0012823	MCFN01019728.1	1149	1479	C	14.9	0
ERVK	DR0012911	MCFN01019735.1	1	1503	C	3.1	0
ERVL	DR0012910	MCFN01019740.1	258	601	C	2.6	0
ERVL	DR0012954	MCFN01019746.1	1388	1502	+	2.6	0
ERV1	DR0012906	MCFN01019758.1	1	273	C	6.6	0
ERVL	DR0012981	MCFN01019758.1	1055	1444	C	9.6	0
ERVL	DR0012981	MCFN01019766.1	17	130	+	20.9	0
ERVL	DR0012929	MCFN01019767.1	329	842	+	19.0	0
ERVL	DR0012908	MCFN01019767.1	845	1501	C	10.5	0
ERVL	DR0012827	MCFN01019769.1	1	725	+	6.3	0
ERVL	DR0012832	MCFN01019769.1	746	955	+	12.4	0
ERVL	DR0012942	MCFN01019769.1	963	1295	+	5.1	0
ERVL	DR0012932	MCFN01019769.1	1382	1501	C	1.7	0
ERVL	DR0012929	MCFN01019786.1	282	690	+	16.9	0
ERVL	DR0012812	MCFN01019786.1	961	1421	+	14.9	0
ERV1	DR0012902	MCFN01019790.1	1	364	+	8.2	0
ERV1	DR0012902	MCFN01019790.1	375	1499	+	8.8	0
ERVL	DR0012981	MCFN01019800.1	124	585	C	8.1	0
ERVL	DR0012824	MCFN01019800.1	609	941	+	10.5	0
ERVL	DR0012994	MCFN01019815.1	731	1498	C	3.7	0
ERVK	DR0012895	MCFN01019821.1	1	72	C	15.3	0
ERVK	DR0012825	MCFN01019821.1	261	343	C	26.8	0
ERVK	DR0012895	MCFN01019821.1	662	1488	C	32.3	0
ERVL	DR0012981	MCFN01019823.1	1085	1198	C	18.6	0
ERVL	DR0012935	MCFN01019828.1	1351	1497	C	20.7	0
ERVL	DR0012962	MCFN01019857.1	517	618	C	11.9	0
ERVL	DR0012932	MCFN01019857.1	729	843	+	35.6	0
ERV1	DR0012855	MCFN01019858.1	920	1022	+	14.6	0
ERVL	DR0012929	MCFN01019887.1	1292	1493	C	15.6	0
ERVL	DR0012832	MCFN01019896.1	1	1493	+	4.1	0
ERVL	DR0012824	MCFN01019901.1	851	1493	C	7.0	0
ERVL	DR0012823	MCFN01019913.1	3	1350	C	19.8	0
ERV1	DR0012857	MCFN01019913.1	1351	1490	C	7.1	0
ERVL	DR0012910	MCFN01019925.1	1	305	C	3.9	0
ERVL	DR0012929	MCFN01019925.1	374	899	C	13.6	0
ERVL	DR0012959	MCFN01019928.1	419	949	C	12.2	0
ERVL	DR0012929	MCFN01019929.1	1056	1413	+	14.6	0
ERV1	DR0012902	MCFN01019929.1	1416	1491	+	5.7	0
ERVL	DR0012848	MCFN01019930.1	1342	1491	C	2.0	0
ERVL	DR0012890	MCFN01019933.1	1369	1491	C	4.1	0
ERVL	DR0012954	MCFN01019937.1	1	460	C	3.5	0
ERVK	DR0012977	MCFN01019938.1	7	695	+	6.0	0
ERV1	DR0012866	MCFN01019938.1	716	1341	+	14.5	0
ERVL	DR0012959	MCFN01019938.1	1343	1491	C	14.8	0
ERVK	DR0012825	MCFN01019942.1	91	511	+	8.0	0
ERVL	DR0012848	MCFN01019945.1	1047	1431	C	20.7	0
ERVL	DR0012969	MCFN01019947.1	540	889	+	9.4	0
ERVK	DR0012977	MCFN01019961.1	7	694	+	5.8	0
ERV1	DR0012866	MCFN01019961.1	715	1340	+	14.2	0
ERVL	DR0012959	MCFN01019961.1	1342	1490	C	14.8	0
ERV1	DR0012879	MCFN01019974.1	1164	1489	+	1.8	0
ERVL	DR0012936	MCFN01019978.1	5	187	C	12.0	0
ERVL	DR0012812	MCFN01019981.1	649	796	C	21.4	0
ERVL	DR0012812	MCFN01019981.1	1220	1489	C	7.4	0
ERVK	DR0012977	MCFN01019990.1	1	1488	+	1.5	0
ERVL	DR0012981	MCFN01020008.1	1071	1486	+	13.7	0
ERVL	DR0012890	MCFN01020019.1	1	434	C	3.7	0
ERVL	DR0012863	MCFN01020024.1	1296	1486	C	6.8	0
ERVL	DR0012929	MCFN01020026.1	227	450	C	19.6	0
ERV1	DR0012855	MCFN01020038.1	390	494	+	13.5	0
ERV1	DR0012902	MCFN01020038.1	568	674	+	14.9	0
ERV1	DR0012857	MCFN01020039.1	5	152	C	4.9	0
ERVL	DR0012824	MCFN01020049.1	1244	1484	C	13.0	0
ERVL	DR0012890	MCFN01020052.1	1	610	+	4.4	0
ERVL	DR0012962	MCFN01020055.1	65	470	C	20.2	0
ERV1	DR0012866	MCFN01020055.1	1197	1351	C	11.0	0
ERVL	DR0012994	MCFN01020063.1	240	1145	C	2.5	0
ERV1	DR0012906	MCFN01020065.1	1	573	+	4.4	0
ERV1	DR0012902	MCFN01020065.1	606	1086	+	9.8	0
ERVL	DR0012860	MCFN01020072.1	1	64	C	4.7	0
ERVL	DR0012936	MCFN01020072.1	1273	1387	C	14.8	0
ERV1	DR0012857	MCFN01020075.1	1	1483	+	6.1	0
ERVL	DR0012823	MCFN01020081.1	1	1341	C	13.9	0
ERVL	DR0012897	MCFN01020085.1	1	658	+	13.9	0
ERVL	DR0012954	MCFN01020085.1	1349	1482	+	6.7	0
ERVL	DR0012897	MCFN01020087.1	55	791	C	12.8	0
ERVL	DR0012863	MCFN01020094.1	486	1482	+	6.5	0
ERVK	DR0012985	MCFN01020097.1	630	926	+	32.3	0
ERVK	DR0012985	MCFN01020097.1	1426	1479	+	16.7	0
ERV1	DR0012857	MCFN01020101.1	1059	1464	+	6.5	0
ERV1	DR0012855	MCFN01020114.1	121	156	+	5.6	0
ERVL	DR0012986	MCFN01020115.1	1416	1481	C	12.3	0
ERVL	DR0012910	MCFN01020116.1	866	1325	C	9.2	0
ERVL	DR0012832	MCFN01020118.1	1	288	+	13.9	0
ERVL	DR0012891	MCFN01020118.1	308	804	C	18.3	0
ERVL	DR0012832	MCFN01020129.1	1	1480	+	2.6	0
ERVL	DR0012986	MCFN01020131.1	735	1077	C	10.8	0
ERVL	DR0012936	MCFN01020135.1	1041	1422	C	27.5	0
ERV1	DR0012854	MCFN01020147.1	1	1446	+	6.1	0
ERVL	DR0012910	MCFN01020156.1	1	147	+	6.8	0
ERV1	DR0012931	MCFN01020160.1	1422	1478	C	5.3	0
ERVL	DR0012991	MCFN01020167.1	191	545	+	15.3	0
ERVL	DR0012932	MCFN01020182.1	1	708	+	4.7	0
ERVL	DR0012954	MCFN01020184.1	1	422	+	2.8	0
ERVL	DR0012890	MCFN01020186.1	1	742	C	11.4	0
ERVL	DR0012932	MCFN01020191.1	1330	1475	C	1.4	0
ERVL	DR0012981	MCFN01020207.1	149	262	C	18.6	0
ERVL	DR0012824	MCFN01020223.1	1	873	+	6.8	0
ERVL	DR0012824	MCFN01020231.1	4	193	C	29.8	0
ERVL	DR0012929	MCFN01020231.1	734	1087	C	21.2	0
ERVL	DR0012935	MCFN01020231.1	1120	1203	C	21.9	0
ERVL	DR0012890	MCFN01020231.1	1365	1470	+	4.7	0
ERVK	DR0012877	MCFN01020246.1	1218	1473	+	3.9	0
ERVL	DR0012850	MCFN01020268.1	1354	1472	+	1.7	0
ERV1	DR0012854	MCFN01020293.1	692	869	C	14.5	0
ERV1	DR0012854	MCFN01020293.1	1065	1236	C	16.5	0
ERVL	DR0012954	MCFN01020304.1	1	188	C	3.2	0
ERVK	DR0012985	MCFN01020322.1	1	1469	C	2.8	0
ERVL	DR0012954	MCFN01020325.1	1	173	+	3.5	0
ERVL	DR0012910	MCFN01020326.1	1	1469	+	3.5	0
ERV1	DR0012912	MCFN01020332.1	1005	1469	+	11.0	0
ERVK	DR0012877	MCFN01020346.1	1	1302	C	7.5	0
ERVL	DR0012848	MCFN01020351.1	1	390	+	22.2	0
ERVL	DR0012848	MCFN01020351.1	394	824	+	12.4	0
ERVL	DR0012823	MCFN01020354.1	70	632	C	14.3	0
ERVL	DR0012935	MCFN01020354.1	794	877	+	24.1	0
ERVL	DR0012929	MCFN01020354.1	910	1266	+	19.4	0
ERV1	DR0012854	MCFN01020358.1	759	951	+	12.1	0
ERVL	DR0012958	MCFN01020360.1	900	1117	C	22.6	0
ERVL	DR0012936	MCFN01020363.1	1358	1401	+	15.9	0
ERVL	DR0012935	MCFN01020375.1	576	1115	C	27.6	0
ERVL	DR0012954	MCFN01020380.1	1	321	+	2.8	0
ERVL	DR0012863	MCFN01020383.1	61	1466	+	18.9	0
ERVL	DR0012890	MCFN01020393.1	242	784	C	10.2	0
ERVL	DR0012860	MCFN01020396.1	372	435	C	6.2	0
ERVL	DR0012958	MCFN01020406.1	106	331	+	19.6	0
ERVL	DR0012954	MCFN01020412.1	1166	1464	+	12.4	0
ERVK	DR0012977	MCFN01020414.1	1156	1187	+	2.2	0
ERVK	DR0012825	MCFN01020414.1	1188	1463	+	4.3	0
ERVL	DR0012929	MCFN01020432.1	13	199	C	16.6	0
ERV1	DR0012879	MCFN01020439.1	75	1110	+	4.6	0
ERVL	DR0012935	MCFN01020448.1	410	712	+	18.1	0
ERVL	DR0012991	MCFN01020449.1	1195	1462	C	14.6	0
ERVL	DR0012890	MCFN01020450.1	1	1462	+	4.6	0
ERVL	DR0012961	MCFN01020456.1	1039	1216	C	18.4	0
ERVL	DR0012961	MCFN01020456.1	1264	1459	C	27.5	0
ERVL	DR0012824	MCFN01020457.1	542	1461	C	6.5	0
ERVK	DR0012877	MCFN01020480.1	1	992	C	4.7	0
ERVL	DR0012932	MCFN01020481.1	712	894	C	10.0	0
ERV1	DR0012851	MCFN01020482.1	1	530	C	10.3	0
ERV1	DR0012851	MCFN01020482.1	735	1460	C	8.8	0
ERVL	DR0012994	MCFN01020487.1	260	1460	C	3.9	0
ERVK	DR0012985	MCFN01020494.1	1233	1342	+	23.9	0
ERVL	DR0012958	MCFN01020504.1	75	903	+	25.6	0
ERVL	DR0012962	MCFN01020504.1	1136	1236	C	22.0	0
ERVL	DR0012861	MCFN01020504.1	1241	1349	C	9.4	0
ERVL	DR0012824	MCFN01020511.1	1360	1458	C	11.1	0
ERVL	DR0012939	MCFN01020519.1	74	520	+	15.6	0
ERV1	DR0012879	MCFN01020540.1	717	1235	C	16.6	0
ERV1	DR0012902	MCFN01020552.1	1	1456	C	9.9	0
ERVL	DR0012974	MCFN01020553.1	47	246	C	19.0	0
ERVL	DR0012981	MCFN01020561.1	1084	1197	C	18.6	0
ERV1	DR0012906	MCFN01020562.1	1	1456	+	8.4	0
ERV1	DR0012855	MCFN01020566.1	282	387	C	14.2	0
ERVL	DR0012991	MCFN01020567.1	1397	1456	C	16.7	0
ERVL	DR0012863	MCFN01020573.1	599	1455	+	6.3	0
ERVL	DR0012872	MCFN01020574.1	1037	1095	+	6.8	0
ERVL	DR0012890	MCFN01020579.1	1	188	C	4.8	0
ERVL	DR0012910	MCFN01020591.1	1	956	+	18.8	0
ERVL	DR0012969	MCFN01020596.1	1	106	C	14.3	0
ERVK	DR0012977	MCFN01020597.1	1	269	+	6.3	0
ERVK	DR0012977	MCFN01020597.1	322	614	+	4.5	0
ERVL	DR0012848	MCFN01020615.1	303	1150	C	10.6	0
ERVL	DR0012991	MCFN01020616.1	928	1261	C	17.7	0
ERV1	DR0012906	MCFN01020619.1	1	897	C	8.3	0
ERVK	DR0012977	MCFN01020633.1	1	39	+	7.7	0
ERVL	DR0012981	MCFN01020633.1	335	469	C	19.3	0
ERV1	DR0012854	MCFN01020635.1	1	1453	+	4.6	0
ERV1	DR0012906	MCFN01020637.1	1	808	C	12.0	0
ERVL	DR0012908	MCFN01020637.1	809	1062	+	14.4	0
ERVL	DR0012891	MCFN01020637.1	1087	1452	C	14.9	0
ERVL	DR0012890	MCFN01020641.1	1	364	+	5.5	0
ERVL	DR0012910	MCFN01020641.1	366	1027	+	5.6	0
ERVL	DR0012935	MCFN01020649.1	1216	1452	+	17.3	0
ERVL	DR0012962	MCFN01020658.1	734	1141	C	20.7	0
ERVL	DR0012942	MCFN01020660.1	1	270	+	10.8	0
ERVL	DR0012969	MCFN01020671.1	1378	1451	C	13.5	0
ERV1	DR0012857	MCFN01020676.1	1370	1450	C	16.1	0
ERVL	DR0012969	MCFN01020680.1	166	317	C	23.0	0
ERVL	DR0012919	MCFN01020680.1	340	1045	+	11.2	0
ERVK	DR0012877	MCFN01020693.1	1040	1159	+	5.9	0
ERVL	DR0012890	MCFN01020704.1	1	798	+	9.0	0
ERVL	DR0012890	MCFN01020704.1	799	1450	+	4.0	0
ERVL	DR0012954	MCFN01020717.1	1230	1449	+	4.1	0
ERVL	DR0012943	MCFN01020722.1	480	567	+	26.1	0
ERVL	DR0012920	MCFN01020722.1	813	863	+	21.6	0
ERVL	DR0012890	MCFN01020730.1	510	1053	C	10.2	0
ERVL	DR0012970	MCFN01020736.1	433	755	+	17.8	0
ERVK	DR0012877	MCFN01020738.1	338	1448	C	2.5	0
ERVL	DR0012850	MCFN01020741.1	1	264	+	2.6	0
ERVL	DR0012890	MCFN01020745.1	1	1447	C	6.2	0
ERVL	DR0012863	MCFN01020746.1	174	1448	C	4.5	0
ERVL	DR0012935	MCFN01020750.1	67	518	C	20.6	0
ERVL	DR0012959	MCFN01020770.1	1328	1447	C	19.2	0
ERV1	DR0012866	MCFN01020772.1	1118	1447	+	3.6	0
ERVL	DR0012910	MCFN01020779.1	1	53	+	3.8	0
ERV1	DR0012902	MCFN01020779.1	680	1445	+	10.9	0
ERVL	DR0012809	MCFN01020784.1	378	665	C	11.2	0
ERVL	DR0012827	MCFN01020787.1	1	445	+	9.1	0
ERV1	DR0012992	MCFN01020787.1	446	537	+	12.9	0
ERVL	DR0012824	MCFN01020810.1	38	374	C	11.0	0
ERVL	DR0012981	MCFN01020810.1	398	859	+	7.0	0
ERVL	DR0012920	MCFN01020820.1	1350	1431	+	22.2	0
ERV1	DR0012902	MCFN01020824.1	1	1444	C	8.4	0
ERV1	DR0012857	MCFN01020828.1	43	141	C	26.3	0
ERV1	DR0012857	MCFN01020828.1	163	263	C	27.7	0
ERVL	DR0012932	MCFN01020830.1	1	245	+	2.9	0
ERVL	DR0012932	MCFN01020830.1	262	1444	+	19.2	0
ERVL	DR0012920	MCFN01020832.1	1014	1265	+	18.5	0
ERV1	DR0012844	MCFN01020838.1	447	1075	C	18.0	0
ERVL	DR0012850	MCFN01020844.1	1	120	+	4.2	0
ERV1	DR0012854	MCFN01020854.1	1	1443	+	5.1	0
ERVL	DR0012986	MCFN01020858.1	506	849	+	9.7	0
ERVK	DR0012977	MCFN01020859.1	708	1265	+	16.9	0
ERVK	DR0012977	MCFN01020859.1	1295	1442	+	21.5	0
ERVL	DR0012991	MCFN01020860.1	367	566	C	8.5	0
ERVL	DR0012850	MCFN01020865.1	1323	1442	+	2.5	0
ERVL	DR0012824	MCFN01020869.1	1	64	C	9.4	0
ERVK	DR0012985	MCFN01020871.1	191	1442	+	2.2	0
ERVL	DR0012861	MCFN01020881.1	572	1145	C	8.4	0
ERV1	DR0012857	MCFN01020893.1	1303	1441	+	2.9	0
ERVL	DR0012809	MCFN01020895.1	259	616	+	20.1	0
ERVK	DR0012877	MCFN01020896.1	416	853	C	2.3	0
ERV1	DR0012879	MCFN01020900.1	1	405	C	4.5	0
ERVL	DR0012929	MCFN01020909.1	433	937	+	20.4	0
ERVL	DR0012981	MCFN01020909.1	941	1036	C	10.4	0
ERVL	DR0012932	MCFN01020910.1	1	1440	+	7.7	0
ERVL	DR0012832	MCFN01020918.1	2	86	+	8.2	0
ERVL	DR0012891	MCFN01020918.1	106	602	C	17.9	0
ERVL	DR0012936	MCFN01020919.1	174	515	+	14.2	0
ERVL	DR0012954	MCFN01020923.1	1063	1439	C	1.6	0
ERVL	DR0012958	MCFN01020925.1	4	440	C	18.6	0
ERVL	DR0012910	MCFN01020936.1	805	1119	C	8.9	0
ERVL	DR0012890	MCFN01020936.1	1124	1437	C	6.0	0
ERVL	DR0012954	MCFN01020939.1	525	1098	+	5.9	0
ERVL	DR0012932	MCFN01020941.1	1	992	C	6.2	0
ERV1	DR0012973	MCFN01020941.1	996	1438	+	3.8	0
ERVL	DR0012850	MCFN01020943.1	1182	1436	C	2.8	0
ERVL	DR0012827	MCFN01020950.1	26	1438	C	8.4	0
ERV1	DR0012851	MCFN01020958.1	588	1436	+	9.9	0
ERVL	DR0012932	MCFN01020977.1	1	350	C	6.4	0
ERVK	DR0012877	MCFN01020982.1	1	161	C	10.6	0
ERVK	DR0012877	MCFN01020982.1	194	245	C	13.5	0
ERV1	DR0012854	MCFN01020994.1	1	1435	C	3.6	0
ERVL	DR0012970	MCFN01020996.1	212	560	C	15.3	0
ERVL	DR0012958	MCFN01020997.1	81	298	C	18.4	0
ERVL	DR0012910	MCFN01020997.1	1029	1417	C	6.3	0
ERVL	DR0012923	MCFN01021013.1	996	1333	+	21.7	0
ERVL	DR0012861	MCFN01021031.1	556	664	+	9.4	0
ERVL	DR0012958	MCFN01021031.1	998	1424	C	29.2	0
ERVL	DR0012908	MCFN01021038.1	1	204	+	4.4	0
ERVL	DR0012891	MCFN01021041.1	1	1433	C	8.0	0
ERVL	DR0012932	MCFN01021057.1	1	317	C	6.0	0
ERVL	DR0012959	MCFN01021070.1	1	199	+	14.1	0
ERVL	DR0012935	MCFN01021072.1	570	736	C	13.3	0
ERVL	DR0012935	MCFN01021072.1	920	1031	C	21.1	0
ERV1	DR0012879	MCFN01021084.1	1	836	C	9.1	0
ERVL	DR0012932	MCFN01021096.1	1	318	C	3.8	0
ERV1	DR0012973	MCFN01021096.1	322	1431	+	4.4	0
ERV1	DR0012851	MCFN01021110.1	1089	1430	C	22.2	0
ERVL	DR0012863	MCFN01021111.1	1	938	+	6.1	0
ERVL	DR0012848	MCFN01021112.1	1040	1430	+	7.2	0
ERV1	DR0012854	MCFN01021113.1	733	850	+	22.9	0
ERV1	DR0012854	MCFN01021113.1	1316	1430	C	26.1	0
ERVL	DR0012969	MCFN01021115.1	6	59	C	15.4	0
ERVL	DR0012969	MCFN01021115.1	110	164	C	15.1	0
ERVL	DR0012969	MCFN01021115.1	214	267	C	15.4	0
ERVL	DR0012969	MCFN01021115.1	318	372	C	15.1	0
ERVL	DR0012969	MCFN01021115.1	500	640	C	16.2	0
ERVL	DR0012962	MCFN01021116.1	292	830	+	9.5	0
ERVL	DR0012890	MCFN01021140.1	1	1428	+	4.4	0
ERVL	DR0012942	MCFN01021143.1	1	1427	C	13.2	0
ERVL	DR0012823	MCFN01021148.1	1030	1428	+	5.5	0
ERV1	DR0012854	MCFN01021153.1	522	698	C	12.8	0
ERV1	DR0012931	MCFN01021161.1	140	390	+	26.2	0
ERVL	DR0012897	MCFN01021161.1	1197	1308	+	17.9	0
ERVL	DR0012809	MCFN01021161.1	1319	1426	C	15.7	0
ERVL	DR0012860	MCFN01021163.1	591	676	+	9.7	0
ERVK	DR0012985	MCFN01021167.1	114	183	C	24.3	0
ERVK	DR0012985	MCFN01021167.1	683	983	C	32.8	0
ERVL	DR0012823	MCFN01021173.1	1	1427	+	19.9	0
ERV1	DR0012854	MCFN01021174.1	80	228	C	17.7	0
ERV1	DR0012854	MCFN01021174.1	451	620	C	16.1	0
ERVL	DR0012897	MCFN01021185.1	751	1421	+	15.8	0
ERVL	DR0012824	MCFN01021193.1	1	1426	C	4.8	0
ERVL	DR0012954	MCFN01021225.1	1	110	C	4.5	0
ERV1	DR0012906	MCFN01021239.1	36	1423	C	8.9	0
ERVL	DR0012981	MCFN01021240.1	391	680	C	12.1	0
ERV1	DR0012906	MCFN01021240.1	915	1225	C	7.7	0
ERVL	DR0012932	MCFN01021241.1	1	130	C	5.4	0
ERVL	DR0012962	MCFN01021260.1	233	284	+	17.3	0
ERVL	DR0012932	MCFN01021261.1	1	1423	C	4.0	0
ERVL	DR0012891	MCFN01021264.1	519	1004	+	16.5	0
ERVL	DR0012832	MCFN01021264.1	1024	1422	C	12.5	0
ERV1	DR0012879	MCFN01021265.1	1226	1422	C	8.6	0
ERVL	DR0012861	MCFN01021274.1	437	584	C	22.0	0
ERVL	DR0012832	MCFN01021274.1	1017	1422	C	5.9	0
ERVK	DR0012911	MCFN01021281.1	1	1422	+	3.5	0
ERV1	DR0012851	MCFN01021289.1	260	1421	C	11.2	0
ERVL	DR0012935	MCFN01021294.1	510	1032	C	24.6	0
ERVL	DR0012954	MCFN01021294.1	1220	1421	+	3.0	0
ERVL	DR0012954	MCFN01021302.1	1341	1421	+	1.2	0
ERV1	DR0012902	MCFN01021318.1	1	1420	+	8.5	0
ERV1	DR0012902	MCFN01021322.1	2	1420	+	7.5	0
ERVL	DR0012994	MCFN01021325.1	1	502	+	4.0	0
ERVL	DR0012994	MCFN01021339.1	1	252	+	3.2	0
ERVL	DR0012959	MCFN01021340.1	1	82	+	20.7	0
ERV1	DR0012931	MCFN01021346.1	1	204	+	9.8	0
ERV1	DR0012854	MCFN01021357.1	293	404	+	28.6	0
ERV1	DR0012854	MCFN01021357.1	551	681	+	25.1	0
ERV1	DR0012854	MCFN01021357.1	1201	1305	+	22.9	0
ERVL	DR0012910	MCFN01021416.1	276	545	+	32.2	0
ERVL	DR0012861	MCFN01021426.1	609	1415	+	8.8	0
ERVK	DR0012877	MCFN01021432.1	316	1415	+	7.4	0
ERVL	DR0012932	MCFN01021483.1	1279	1412	+	4.5	0
ERVK	DR0012895	MCFN01021484.1	1215	1412	+	1.0	0
ERVL	DR0012920	MCFN01021487.1	15	235	C	28.2	0
ERVL	DR0012981	MCFN01021505.1	1	109	C	19.8	0
ERVK	DR0012911	MCFN01021508.1	441	542	+	2.9	0
ERVL	DR0012986	MCFN01021516.1	226	570	+	10.2	0
ERVL	DR0012929	MCFN01021525.1	132	392	+	17.2	0
ERVL	DR0012954	MCFN01021536.1	1298	1410	+	4.4	0
ERVL	DR0012954	MCFN01021540.1	1194	1410	C	1.8	0
ERVL	DR0012954	MCFN01021565.1	1295	1409	+	4.3	0
ERVL	DR0012959	MCFN01021574.1	2	103	+	18.6	0
ERVL	DR0012824	MCFN01021576.1	1	177	+	11.3	0
ERVL	DR0012891	MCFN01021588.1	1	494	+	15.2	0
ERVL	DR0012936	MCFN01021588.1	502	616	+	14.8	0
ERVL	DR0012891	MCFN01021596.1	435	986	C	12.4	0
ERVK	DR0012985	MCFN01021602.1	425	725	+	32.8	0
ERVK	DR0012985	MCFN01021602.1	1225	1294	+	24.3	0
ERVL	DR0012942	MCFN01021604.1	423	1407	+	10.4	0
ERVL	DR0012891	MCFN01021606.1	423	516	+	20.2	0
ERVL	DR0012890	MCFN01021606.1	877	974	+	20.4	0
ERVL	DR0012890	MCFN01021606.1	1104	1213	+	23.9	0
ERVL	DR0012954	MCFN01021609.1	1285	1407	C	4.9	0
ERVL	DR0012958	MCFN01021610.1	339	855	+	20.2	0
ERVL	DR0012994	MCFN01021620.1	362	771	+	5.2	0
ERV1	DR0012844	MCFN01021634.1	759	1271	+	17.7	0
ERVL	DR0012994	MCFN01021635.1	1	403	C	3.0	0
ERVL	DR0012890	MCFN01021651.1	1241	1405	+	4.3	0
ERVK	DR0012895	MCFN01021654.1	1	284	+	2.8	0
ERVL	DR0012863	MCFN01021662.1	1	755	C	8.6	0
ERVL	DR0012823	MCFN01021662.1	760	1107	C	17.5	0
ERVL	DR0012850	MCFN01021662.1	1293	1404	+	1.8	0
ERVL	DR0012936	MCFN01021673.1	347	461	C	14.8	0
ERVL	DR0012827	MCFN01021673.1	469	1404	C	10.6	0
ERV1	DR0012844	MCFN01021676.1	613	1274	C	16.5	0
ERVL	DR0012823	MCFN01021720.1	262	602	+	10.3	0
ERVL	DR0012890	MCFN01021724.1	1	217	C	6.0	0
ERVL	DR0012908	MCFN01021735.1	1	1401	C	14.0	0
ERVL	DR0012890	MCFN01021743.1	1	1400	C	4.3	0
ERVL	DR0012823	MCFN01021767.1	247	839	C	13.9	0
ERVL	DR0012935	MCFN01021767.1	1001	1084	+	21.9	0
ERVL	DR0012929	MCFN01021767.1	1117	1388	+	20.6	0
ERVL	DR0012827	MCFN01021778.1	191	1177	C	16.2	0
ERVL	DR0012812	MCFN01021778.1	1187	1398	C	14.3	0
ERV1	DR0012973	MCFN01021794.1	547	1399	C	3.6	0
ERVK	DR0012985	MCFN01021796.1	1	1176	C	7.3	0
ERVL	DR0012994	MCFN01021799.1	1	936	+	4.9	0
ERVL	DR0012861	MCFN01021823.1	1	1397	C	5.3	0
ERVL	DR0012958	MCFN01021847.1	179	300	+	23.9	0
ERVL	DR0012943	MCFN01021850.1	457	805	+	14.6	0
ERVL	DR0012942	MCFN01021850.1	818	1078	+	25.8	0
ERVL	DR0012890	MCFN01021850.1	1273	1396	C	4.0	0
ERVL	DR0012954	MCFN01021853.1	1	119	+	3.4	0
ERVL	DR0012890	MCFN01021853.1	1008	1396	+	4.9	0
ERV1	DR0012854	MCFN01021864.1	10	84	C	12.3	0
ERVL	DR0012823	MCFN01021869.1	1	860	+	14.0	0
ERVL	DR0012863	MCFN01021878.1	467	1394	+	8.0	0
ERVL	DR0012827	MCFN01021880.1	1	89	C	6.3	0
ERVL	DR0012832	MCFN01021890.1	1	1394	+	8.2	0
ERVL	DR0012958	MCFN01021910.1	222	288	+	16.2	0
ERVL	DR0012958	MCFN01021910.1	386	1217	+	27.5	0
ERVL	DR0012863	MCFN01021914.1	1	776	C	6.4	0
ERV1	DR0012931	MCFN01021924.1	1	177	+	9.6	0
ERVL	DR0012981	MCFN01021929.1	1	131	C	11.5	0
ERV1	DR0012879	MCFN01021950.1	374	916	+	6.7	0
ERVL	DR0012890	MCFN01021954.1	1270	1390	+	4.2	0
ERVL	DR0012962	MCFN01021956.1	1275	1390	+	11.2	0
ERVL	DR0012891	MCFN01021965.1	234	460	C	39.1	0
ERVL	DR0012935	MCFN01021965.1	579	962	C	21.2	0
ERV1	DR0012902	MCFN01021986.1	1	1389	+	8.6	0
ERVL	DR0012942	MCFN01021987.1	1	1389	C	7.8	0
ERVL	DR0012994	MCFN01021988.1	1114	1389	C	5.8	0
ERVL	DR0012850	MCFN01021997.1	1270	1388	C	2.5	0
ERVL	DR0012935	MCFN01021998.1	3	93	+	23.3	0
ERVL	DR0012838	MCFN01022004.1	786	1126	C	14.8	0
ERVL	DR0012890	MCFN01022005.1	1	358	C	3.6	0
ERV1	DR0012973	MCFN01022009.1	1	1388	C	5.3	0
