family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	TguLTR5d	NW_009223572.1	26230	26778	+	25.300	0
ERVL	TguLTR5d	NW_009223572.1	32305	32880	C	15.500	0
ERVL	TguLTR5d	NW_009223573.1	47561	47608	C	12.500	0
ERVL	TguLTR5d	NW_009223576.1	1	81	+	15.200	0
ERVL	TguLTR5d	NW_009223576.1	20271	20701	+	22.300	0
ERVL	TguLTR5d	NW_009223576.1	20729	20922	+	22.300	0
ERVL	TguLTR5d	NW_009223578.1	10950	11510	C	19.500	0
ERVL	TguLTR5d	NW_009223579.1	1292	1690	+	7.500	0
ERVL	TguLTR5d	NW_009223581.1	734	802	+	17.400	0
ERVL	TguLTR5d	NW_009223581.1	4407	4973	+	13.100	0
ERVL	TguLTR5d	NW_009223581.1	5398	5542	C	14.700	0
ERVL	TguLTR5d	NW_009223581.1	5754	5886	C	21.100	0
ERVL	TguLTR5e	NW_009223581.1	5925	6475	+	22.400	0
ERVL	TguLTR5d	NW_009223582.1	12955	13085	C	18.300	0
ERVL	TguLTR5e	NW_009223583.1	1667	1775	C	23.300	0
ERVL	TguLTR5d	NW_009223584.1	145	385	C	19.100	0
ERVL	TguLTR5d	NW_009223584.1	9043	9415	C	8.400	0
ERVL	TguLTR5e	NW_009223585.1	33900	34019	C	21.800	0
ERVL	TguLTR5d	NW_009223586.1	7654	8242	+	9.000	0
ERVL	TguLTR5d	NW_009223587.1	7300	7786	+	21.600	0
ERVL	TguLTR5d	NW_009223590.1	29257	29772	+	7.000	0
ERVL	TguLTR5e	NW_009223592.1	8048	8184	+	24.100	0
ERVL	TguLTR5d	NW_009223593.1	16040	16131	+	9.800	0
ERVL	TguLTR5d	NW_009223593.1	16690	17194	+	9.700	0
ERVL	TguLTR5e	NW_009223596.1	9235	9352	C	26.500	0
ERVL	TguLTR5d	NW_009223603.1	3039	3586	C	14.700	0
ERVL	TguLTR5d	NW_009223603.1	32297	32888	C	18.700	0
ERVL	TguLTR5e	NW_009223603.1	34658	34769	C	22.500	0
ERVL	TguLTR5d	NW_009223609.1	13837	14412	C	15.700	0
ERVL	TguLTR5d	NW_009223609.1	26942	27518	C	17.900	0
ERVL	TguLTR5e	NW_009223612.1	684	978	+	18.400	0
ERVL	TguLTR5e	NW_009223612.1	1000	1218	+	26.700	0
ERVL	TguLTR5d	NW_009223613.1	16279	16869	+	6.300	0
ERVL	TguLTR5d	NW_009223613.1	21878	22159	+	16.700	0
ERVL	TguLTR5e	NW_009223617.1	10689	10827	C	22.400	0
ERVL	TguLTR5d	NW_009223617.1	17312	17917	+	7.700	0
ERVL	TguLTR5d	NW_009223618.1	71	333	C	20.500	0
ERVL	TguLTR5d	NW_009223619.1	1	73	+	17.200	0
ERVL	TguLTR5d	NW_009223619.1	351	555	C	26.900	0
ERVL	TguLTR5d	NW_009223620.1	640	919	+	18.300	0
ERVL	TguLTR5d	NW_009223620.1	1389	1525	+	14.200	0
ERVL	TguLTR5d	NW_009223621.1	15432	16027	C	11.600	0
ERVL	TguLTR5d	NW_009223621.1	81379	81955	C	22.100	0
ERVL	TguLTR5e	NW_009223622.1	547	662	+	20.100	0
ERVL	TguLTR5e	NW_009223622.1	10096	10215	C	25.400	0
ERVL	TguLTR5d	NW_009223624.1	30426	30922	+	27.900	0
ERVL	TguLTR5d	NW_009223626.1	26384	26532	C	12.800	0
ERVL	TguLTR5d	NW_009223629.1	38895	39478	+	57.300	0
ERVL	TguLTR5d	NW_009223629.1	55374	55518	C	11.400	0
ERVL	TguLTR5d	NW_009223629.1	55649	55896	C	19.200	0
ERVL	TguLTR5e	NW_009223629.1	85065	85183	+	21.200	0
ERVL	TguLTR5d	NW_009223630.1	12081	12340	+	20.400	0
ERVL	TguLTR5d	NW_009223630.1	12455	12525	+	7.100	0
ERVL	TguLTR5d	NW_009223630.1	22036	22193	C	23.300	0
ERVL	TguLTR5d	NW_009223630.1	22235	22313	C	30.600	0
ERVL	TguLTR5d	NW_009223630.1	22333	22589	C	16.800	0
ERVL	TguLTR5d	NW_009223630.1	35894	36439	+	9.500	0
ERVL	TguLTR5e	NW_009223633.1	3848	3969	+	22.800	0
ERVL	TguLTR5d	NW_009223633.1	16915	17489	C	13.900	0
ERVL	TguLTR5d	NW_009223633.1	45842	46378	+	18.600	0
ERVL	TguLTR5d	NW_009223634.1	23005	23157	C	9.900	0
ERVL	TguLTR5d	NW_009223634.1	23283	23518	C	16.700	0
ERVL	TguLTR5d	NW_009223634.1	58233	58765	+	19.000	0
ERVL	TguLTR5d	NW_009223635.1	79742	79882	C	17.400	0
ERVL	TguLTR5d	NW_009223635.1	80012	80099	C	18.000	0
ERVL	TguLTR5d	NW_009223635.1	80121	80260	C	16.200	0
ERVL	TguLTR5d	NW_009223638.1	40191	40765	+	31.100	0
ERVL	TguLTR5d	NW_009223639.1	15674	16261	C	9.500	0
ERVL	TguLTR5d	NW_009223639.1	120674	121267	C	16.800	0
ERVL	TguLTR5d	NW_009223645.1	7873	8443	C	15.000	0
ERVL	TguLTR5d	NW_009223646.1	56478	56520	C	7.000	0
ERVL	TguLTR5d	NW_009223646.1	57018	57123	C	5.700	0
ERVL	TguLTR5d	NW_009223647.1	6170	6671	+	22.400	0
ERVL	TguLTR5d	NW_009223647.1	7193	7464	+	20.200	0
ERVL	TguLTR5d	NW_009223648.1	4388	4988	+	22.400	0
ERVL	TguLTR5e	NW_009223649.1	1417	1538	+	23.300	0
ERVL	TguLTR5e	NW_009223651.1	2843	3172	C	24.300	0
ERVL	TguLTR5e	NW_009223651.1	4424	4628	C	14.300	0
ERVL	TguLTR5d	NW_009223652.1	15805	16399	C	8.600	0
ERVL	TguLTR5d	NW_009223652.1	53892	54430	+	11.000	0
ERVL	TguLTR5d	NW_009223652.1	69178	69749	+	14.600	0
ERVL	TguLTR5e	NW_009223652.1	94500	94794	+	18.300	0
ERVL	TguLTR5e	NW_009223652.1	94833	95048	+	22.000	0
ERVL	TguLTR5d	NW_009223654.1	23056	23303	+	18.600	0
ERVL	TguLTR5d	NW_009223654.1	23434	23571	+	10.700	0
ERVL	TguLTR5d	NW_009223654.1	27893	28184	+	10.600	0
ERVL	TguLTR5d	NW_009223660.1	1755	2308	+	24.700	0
ERVL	TguLTR5d	NW_009223661.1	42164	42284	C	13.800	0
ERVL	TguLTR5d	NW_009223661.1	42433	42683	C	19.600	0
ERVL	TguLTR5d	NW_009223661.1	43860	44436	C	13.600	0
ERVL	TguLTR5d	NW_009223661.1	47096	47683	C	25.400	0
ERVL	TguLTR5e	NW_009223664.1	3835	3966	+	24.800	0
ERVL	TguLTR5d	NW_009223664.1	20253	20846	+	16.100	0
ERVL	TguLTR5d	NW_009223666.1	44019	44266	+	18.100	0
ERVL	TguLTR5d	NW_009223666.1	44397	44538	+	11.500	0
ERVL	TguLTR5d	NW_009223666.1	77822	78410	C	9.200	0
ERVL	TguLTR5d	NW_009223668.1	25880	26493	+	8.000	0
ERVL	TguLTR5e	NW_009223668.1	27838	28433	C	19.700	0
ERVL	TguLTR5d	NW_009223668.1	58080	58224	+	9.200	0
ERVL	TguLTR5d	NW_009223668.1	58237	58484	+	19.700	0
ERVL	TguLTR5d	NW_009223668.1	58611	58751	+	9.900	0
ERVL	TguLTR5d	NW_009223676.1	15180	15748	C	6.700	0
ERVL	TguLTR5d	NW_009223676.1	32799	33376	+	38.400	0
ERVL	TguLTR5d	NW_009223676.1	49109	49259	C	11.900	0
ERVL	TguLTR5d	NW_009223676.1	49373	49620	C	19.300	0
ERVL	TguLTR5e	NW_009223678.1	51041	51598	C	23.900	0
ERVL	TguLTR5e	NW_009223679.1	8389	8609	C	27.400	0
ERVL	TguLTR5e	NW_009223679.1	8639	8913	C	16.400	0
ERVL	TguLTR5d	NW_009223679.1	21280	21810	+	23.200	0
ERVL	TguLTR5d	NW_009223680.1	45380	45932	C	14.700	0
ERVL	TguLTR5d	NW_009223680.1	143749	144357	+	14.000	0
ERVL	TguLTR5d	NW_009223681.1	3113	3264	+	17.200	0
ERVL	TguLTR5d	NW_009223681.1	27783	27919	C	12.100	0
ERVL	TguLTR5d	NW_009223681.1	28049	28296	C	20.900	0
ERVL	TguLTR5d	NW_009223683.1	34	106	C	18.000	0
ERVL	TguLTR5d	NW_009223684.1	48178	48763	+	7.800	0
ERVL	TguLTR5d	NW_009223684.1	58747	59310	+	25.400	0
ERVL	TguLTR5d	NW_009223689.1	7458	7719	+	23.700	0
ERVL	TguLTR5d	NW_009223689.1	7825	7909	+	21.200	0
ERVL	TguLTR5d	NW_009223690.1	8061	8638	C	12.000	0
ERVL	TguLTR5d	NW_009223690.1	41416	42009	C	7.200	0
ERVL	TguLTR5e	NW_009223690.1	62822	62935	+	20.700	0
ERVL	TguLTR5d	NW_009223690.1	64757	65080	+	20.600	0
ERVL	TguLTR5d	NW_009223692.1	68715	68853	+	15.100	0
ERVL	TguLTR5d	NW_009223694.1	6353	6905	+	19.600	0
ERVL	TguLTR5d	NW_009223694.1	21754	22379	C	10.400	0
ERVL	TguLTR5d	NW_009223694.1	26213	26323	C	11.800	0
ERVL	TguLTR5d	NW_009223694.1	28757	29312	+	15.400	0
ERVL	TguLTR5d	NW_009223695.1	19012	19596	C	16.700	0
ERVL	TguLTR5e	NW_009223695.1	55155	55708	+	25.500	0
ERVL	TguLTR5e	NW_009223697.1	739	856	+	21.400	0
ERVL	TguLTR5d	NW_009223701.1	20564	20808	+	18.800	0
ERVL	TguLTR5d	NW_009223701.1	20942	21075	+	12.100	0
ERVL	TguLTR5d	NW_009223701.1	30357	30603	+	19.800	0
ERVL	TguLTR5d	NW_009223701.1	30734	30874	+	13.000	0
ERVL	TguLTR5d	NW_009223701.1	56432	57004	C	20.600	0
ERVL	TguLTR5d	NW_009223702.1	6849	7376	+	21.200	0
ERVL	TguLTR5d	NW_009223703.1	6416	6958	+	20.100	0
ERVL	TguLTR5d	NW_009223706.1	9946	10096	C	21.700	0
ERVL	TguLTR5d	NW_009223706.1	10150	10555	C	21.700	0
ERVL	TguLTR5d	NW_009223706.1	18501	18735	+	18.100	0
ERVL	TguLTR5d	NW_009223706.1	30151	30700	C	20.900	0
ERVL	TguLTR5e	NW_009223707.1	2221	2356	C	20.700	0
ERVL	TguLTR5e	NW_009223707.1	2468	2741	C	18.600	0
ERVL	TguLTR5d	NW_009223707.1	4986	5209	+	25.300	0
ERVL	TguLTR5d	NW_009223707.1	5332	5449	+	15.700	0
ERVL	TguLTR5d	NW_009223709.1	12537	13134	+	13.200	0
ERVL	TguLTR5d	NW_009223711.1	4289	4849	+	7.000	0
ERVL	TguLTR5e	NW_009223711.1	10845	10957	+	24.300	0
ERVL	TguLTR5d	NW_009223713.1	16596	16807	+	23.900	0
ERVL	TguLTR5e	NW_009223717.1	3580	4110	C	22.900	0
ERVL	TguLTR5d	NW_009223718.1	14769	15353	C	21.800	0
ERVL	TguLTR5d	NW_009223721.1	1	207	C	27.400	0
ERVL	TguLTR5d	NW_009223721.1	10790	11382	+	9.100	0
ERVL	TguLTR5e	NW_009223721.1	47390	47509	+	23.300	0
ERVL	TguLTR5d	NW_009223722.1	6592	7085	C	22.600	0
ERVL	TguLTR5d	NW_009223723.1	83742	84320	+	10.300	0
ERVL	TguLTR5d	NW_009223723.1	93418	93661	+	20.800	0
ERVL	TguLTR5d	NW_009223723.1	93795	93913	+	6.000	0
ERVL	TguLTR5d	NW_009223725.1	33286	33847	C	26.400	0
ERVL	TguLTR5e	NW_009223725.1	35884	36079	+	31.900	0
ERVL	TguLTR5d	NW_009223727.1	6170	6700	+	7.200	0
ERVL	TguLTR5d	NW_009223727.1	18157	18713	C	23.100	0
ERVL	TguLTR5d	NW_009223729.1	66	339	C	18.700	0
ERVL	TguLTR5d	NW_009223731.1	4571	5136	C	13.000	0
ERVL	TguLTR5d	NW_009223731.1	9738	10296	C	49.200	0
ERVL	TguLTR5e	NW_009223731.1	24858	24979	+	25.000	0
ERVL	TguLTR5e	NW_009223733.1	11169	11299	+	35.200	0
ERVL	TguLTR5d	NW_009223733.1	12166	12745	C	22.900	0
ERVL	TguLTR5d	NW_009223736.1	7309	7842	C	22.600	0
ERVL	TguLTR5d	NW_009223737.1	1	90	+	20.100	0
ERVL	TguLTR5e	NW_009223738.1	864	985	C	28.100	0
ERVL	TguLTR5d	NW_009223738.1	3733	4332	C	19.400	0
ERVL	TguLTR5d	NW_009223738.1	28505	28710	+	16.100	0
ERVL	TguLTR5e	NW_009223738.1	30375	30491	+	25.800	0
ERVL	TguLTR5d	NW_009223740.1	44250	44829	+	9.200	0
ERVL	TguLTR5d	NW_009223743.1	43019	43594	+	21.200	0
ERVL	TguLTR5d	NW_009223743.1	47212	47789	+	15.100	0
ERVL	TguLTR5e	NW_009223744.1	467	1033	C	20.600	0
ERVL	TguLTR5d	NW_009223744.1	12489	12750	+	18.000	0
ERVL	TguLTR5d	NW_009223744.1	13204	13351	+	15.900	0
ERVL	TguLTR5e	NW_009223747.1	2429	2982	C	25.400	0
ERVL	TguLTR5e	NW_009223748.1	10458	11005	+	17.800	0
ERVL	TguLTR5e	NW_009223749.1	15005	15122	C	21.400	0
ERVL	TguLTR5d	NW_009223750.1	3673	3937	C	16.200	0
ERVL	TguLTR5d	NW_009223751.1	20200	20628	+	7.200	0
ERVL	TguLTR5e	NW_009223752.1	48825	49367	+	22.200	0
ERVL	TguLTR5d	NW_009223757.1	22592	22962	+	16.200	0
ERVL	TguLTR5e	NW_009223758.1	45593	45713	+	27.700	0
ERVL	TguLTR5d	NW_009223760.1	24	146	C	15.900	0
ERVL	TguLTR5e	NW_009223761.1	3225	3345	+	21.000	0
ERVL	TguLTR5d	NW_009223761.1	26850	27099	+	21.200	0
ERVL	TguLTR5d	NW_009223761.1	27223	27360	+	13.700	0
ERVL	TguLTR5d	NW_009223761.1	34657	35231	+	12.200	0
ERVL	TguLTR5d	NW_009223761.1	42278	42845	+	23.900	0
ERVL	TguLTR5d	NW_009223762.1	30895	31033	C	10.600	0
ERVL	TguLTR5d	NW_009223762.1	31163	31410	C	19.000	0
ERVL	TguLTR5d	NW_009223766.1	49125	49259	C	15.700	0
ERVL	TguLTR5d	NW_009223766.1	49380	49650	C	13.000	0
ERVL	TguLTR5d	NW_009223766.1	57898	58032	C	14.400	0
ERVL	TguLTR5d	NW_009223766.1	58165	58412	C	18.900	0
ERVL	TguLTR5d	NW_009223767.1	76	342	C	16.900	0
ERVL	TguLTR5d	NW_009223767.1	36169	36420	+	21.200	0
ERVL	TguLTR5d	NW_009223767.1	36546	36683	+	14.300	0
ERVL	TguLTR5d	NW_009223767.1	52214	52323	+	18.300	0
ERVL	TguLTR5d	NW_009223767.1	53640	53681	C	7.100	0
ERVL	TguLTR5d	NW_009223767.1	61082	61663	+	9.100	0
ERVL	TguLTR5d	NW_009223767.1	67603	68119	+	21.300	0
ERVL	TguLTR5d	NW_009223767.1	87046	87638	+	9.300	0
ERVL	TguLTR5d	NW_009223768.1	2095	2664	+	9.100	0
ERVL	TguLTR5d	NW_009223768.1	19273	19847	C	71.800	0
ERVL	TguLTR5e	NW_009223769.1	21573	21787	+	21.200	0
ERVL	TguLTR5d	NW_009223770.1	57	137	+	25.800	0
ERVL	TguLTR5d	NW_009223770.1	164	313	+	15.100	0
ERVL	TguLTR5d	NW_009223770.1	8745	9320	C	13.000	0
ERVL	TguLTR5d	NW_009223771.1	13782	14379	C	22.400	0
ERVL	TguLTR5d	NW_009223772.1	3166	3204	+	12.800	0
ERVL	TguLTR5e	NW_009223772.1	6564	6683	+	21.300	0
ERVL	TguLTR5d	NW_009223772.1	17425	17561	C	15.200	0
ERVL	TguLTR5d	NW_009223772.1	17688	17918	C	18.700	0
ERVL	TguLTR5d	NW_009223774.1	1	112	+	11.700	0
ERVL	TguLTR5d	NW_009223774.1	5765	6359	+	7.000	0
ERVL	TguLTR5d	NW_009223774.1	8477	9037	+	21.400	0
ERVL	TguLTR5d	NW_009223775.1	69	589	C	21.600	0
ERVL	TguLTR5d	NW_009223775.1	2186	2760	C	14.800	0
ERVL	TguLTR5e	NW_009223775.1	4934	5054	C	31.600	0
ERVL	TguLTR5e	NW_009223776.1	18703	18932	+	18.100	0
ERVL	TguLTR5e	NW_009223776.1	21732	21772	C	12.200	0
ERVL	TguLTR5d	NW_009223776.1	22092	22630	+	10.400	0
ERVL	TguLTR5d	NW_009223778.1	82	365	C	20.100	0
ERVL	TguLTR5d	NW_009223778.1	4452	5012	C	8.600	0
ERVL	TguLTR5e	NW_009223781.1	40993	41134	C	13.000	0
ERVL	TguLTR5e	NW_009223781.1	41257	41500	C	21.500	0
ERVL	TguLTR5d	NW_009223783.1	18548	19111	+	14.900	0
ERVL	TguLTR5d	NW_009223783.1	59397	59974	+	11.800	0
ERVL	TguLTR5d	NW_009223783.1	109013	109606	+	7.200	0
ERVL	TguLTR5e	NW_009223784.1	4570	5139	C	22.100	0
ERVL	TguLTR5d	NW_009223784.1	36886	36981	+	18.900	0
ERVL	TguLTR5d	NW_009223784.1	37020	37094	+	16.000	0
ERVL	TguLTR5d	NW_009223784.1	37224	37355	+	12.400	0
ERVL	TguLTR5d	NW_009223784.1	65777	65908	C	25.200	0
ERVL	TguLTR5d	NW_009223785.1	13764	14351	+	22.000	0
ERVL	TguLTR5d	NW_009223785.1	15238	15542	+	14.200	0
ERVL	TguLTR5d	NW_009223788.1	25776	26340	+	21.200	13
ERVL	TguLTR5e	NW_009223789.1	26730	26850	C	22.500	0
ERVL	TguLTR5d	NW_009223789.1	30873	31303	C	23.900	0
ERVL	TguLTR5d	NW_009223790.1	5845	6397	C	19.400	0
ERVL	TguLTR5d	NW_009223792.1	16428	16597	+	5.300	0
ERVL	TguLTR5d	NW_009223792.1	24545	24792	+	20.100	0
ERVL	TguLTR5e	NW_009223793.1	6406	6554	C	23.200	0
ERVL	TguLTR5e	NW_009223793.1	6672	6897	C	24.100	0
ERVL	TguLTR5d	NW_009223801.1	1516	2097	C	13.700	0
ERVL	TguLTR5e	NW_009223806.1	21009	21522	C	27.200	0
ERVL	TguLTR5d	NW_009223813.1	2815	2966	+	18.500	0
ERVL	TguLTR5d	NW_009223813.1	22246	22804	+	11.300	0
ERVL	TguLTR5d	NW_009223813.1	32652	32770	C	18.300	0
ERVL	TguLTR5d	NW_009223813.1	32895	33120	C	24.200	0
ERVL	TguLTR5d	NW_009223816.1	83201	83795	+	8.400	0
ERVL	TguLTR5d	NW_009223819.1	28855	29258	+	18.300	0
ERVL	TguLTR5d	NW_009223819.1	29280	29420	+	21.500	0
ERVL	TguLTR5e	NW_009223820.1	15353	15469	C	21.900	0
ERVL	TguLTR5d	NW_009223821.1	38639	39191	C	20.200	0
ERVL	TguLTR5d	NW_009223825.1	6703	7281	C	18.100	0
ERVL	TguLTR5e	NW_009223825.1	9589	9863	C	27.200	0
ERVL	TguLTR5d	NW_009223827.1	1	83	C	12.100	0
ERVL	TguLTR5e	NW_009223833.1	19155	19737	+	19.000	0
ERVL	TguLTR5d	NW_009223837.1	39157	39301	C	11.800	0
ERVL	TguLTR5d	NW_009223838.1	1014	1119	+	16.200	0
ERVL	TguLTR5d	NW_009223838.1	1121	1206	+	18.100	0
ERVL	TguLTR5e	NW_009223840.1	13580	14097	C	20.600	0
ERVL	TguLTR5d	NW_009223842.1	19135	19262	+	23.200	0
ERVL	TguLTR5d	NW_009223842.1	19535	19695	+	21.100	0
ERVL	TguLTR5d	NW_009223842.1	24166	24725	+	15.000	0
ERVL	TguLTR5d	NW_009223842.1	29238	29822	+	11.000	0
ERVL	TguLTR5d	NW_009223843.1	80124	80671	C	11.300	0
ERVL	TguLTR5d	NW_009223843.1	111306	111542	+	21.400	0
ERVL	TguLTR5d	NW_009223843.1	111686	111827	+	11.700	0
ERVL	TguLTR5d	NW_009223844.1	4741	4845	+	18.300	0
ERVL	TguLTR5d	NW_009223849.1	5234	5811	C	9.000	0
ERVL	TguLTR5d	NW_009223853.1	23463	24029	C	26.100	0
ERVL	TguLTR5e	NW_009223853.1	42057	42178	+	29.700	0
ERVL	TguLTR5d	NW_009223854.1	2057	2094	C	12.400	0
ERVL	TguLTR5d	NW_009223854.1	2117	2198	C	12.400	0
ERVL	TguLTR5d	NW_009223854.1	2329	2576	C	18.900	0
ERVL	TguLTR5d	NW_009223854.1	29559	29755	C	21.400	0
ERVL	TguLTR5e	NW_009223856.1	3489	3778	+	15.700	0
ERVL	TguLTR5e	NW_009223856.1	3873	3969	+	18.600	0
ERVL	TguLTR5d	NW_009223856.1	6638	6741	+	15.700	0
ERVL	TguLTR5d	NW_009223856.1	7221	7740	C	21.100	0
ERVL	TguLTR5d	NW_009223857.1	7246	7839	+	7.800	0
ERVL	TguLTR5d	NW_009223859.1	3706	4261	C	15.800	0
ERVL	TguLTR5e	NW_009223863.1	2741	3046	C	17.400	0
ERVL	TguLTR5e	NW_009223863.1	3126	3412	C	11.600	0
ERVL	TguLTR5d	NW_009223863.1	11456	12050	C	9.100	0
ERVL	TguLTR5d	NW_009223863.1	12182	12271	+	21.400	0
ERVL	TguLTR5d	NW_009223863.1	12494	13103	C	17.900	0
ERVL	TguLTR5d	NW_009223868.1	55282	55857	C	7.700	0
ERVL	TguLTR5d	NW_009223876.1	161017	161264	+	20.100	0
ERVL	TguLTR5d	NW_009223876.1	161383	161528	+	12.600	0
ERVL	TguLTR5d	NW_009223877.1	39235	39434	C	17.800	0
ERVL	TguLTR5d	NW_009223879.1	18889	19465	C	13.300	0
ERVL	TguLTR5e	NW_009223880.1	9576	9696	+	22.500	0
ERVL	TguLTR5e	NW_009223883.1	901	1462	+	22.800	0
ERVL	TguLTR5d	NW_009223883.1	15249	15857	+	19.300	0
ERVL	TguLTR5d	NW_009223886.1	6179	6760	C	8.700	0
ERVL	TguLTR5d	NW_009223889.1	92966	93495	C	30.700	0
ERVL	TguLTR5d	NW_009223890.1	1	73	+	12.500	0
ERVL	TguLTR5e	NW_009223892.1	3577	3697	+	23.300	0
ERVL	TguLTR5d	NW_009223894.1	1895	2455	C	14.100	0
ERVL	TguLTR5d	NW_009223896.1	10525	11106	C	11.500	0
ERVL	TguLTR5e	NW_009223897.1	12912	13448	C	24.900	0
ERVL	TguLTR5d	NW_009223898.1	29403	29518	C	15.200	0
ERVL	TguLTR5d	NW_009223899.1	562	706	+	11.500	0
ERVL	TguLTR5d	NW_009223899.1	48225	48472	+	19.700	0
ERVL	TguLTR5d	NW_009223899.1	48603	48738	+	10.700	0
ERVL	TguLTR5e	NW_009223900.1	1158	1274	+	27.400	0
ERVL	TguLTR5d	NW_009223901.1	42111	42699	C	74.200	0
ERVL	TguLTR5d	NW_009223903.1	7780	8043	+	17.500	0
ERVL	TguLTR5d	NW_009223903.1	8206	8320	+	16.500	0
ERVL	TguLTR5e	NW_009223904.1	6876	6995	+	21.800	0
ERVL	TguLTR5d	NW_009223905.1	1	196	C	12.200	0
ERVL	TguLTR5d	NW_009223905.1	3450	4038	+	13.000	0
ERVL	TguLTR5e	NW_009223905.1	11428	11534	C	19.800	0
ERVL	TguLTR5e	NW_009223907.1	10	99	+	16.700	0
ERVL	TguLTR5d	NW_009223907.1	5281	5545	C	6.000	0
ERVL	TguLTR5e	NW_009223917.1	2081	2680	+	18.800	0
ERVL	TguLTR5d	NW_009223921.1	1253	1621	C	9.400	0
ERVL	TguLTR5e	NW_009223921.1	2664	3208	+	26.800	0
ERVL	TguLTR5e	NW_009223921.1	5835	5977	+	25.400	0
ERVL	TguLTR5d	NW_009223921.1	6958	7205	+	20.500	0
ERVL	TguLTR5d	NW_009223921.1	7335	7465	+	11.700	0
ERVL	TguLTR5e	NW_009223922.1	24984	25563	C	15.700	0
ERVL	TguLTR5d	NW_009223922.1	55922	55999	C	11.500	0
ERVL	TguLTR5d	NW_009223922.1	56423	56492	C	8.600	0
ERVL	TguLTR5e	NW_009223923.1	163	283	+	29.200	0
ERVL	TguLTR5e	NW_009223924.1	5056	5274	C	25.500	0
ERVL	TguLTR5e	NW_009223924.1	5309	5598	C	19.100	0
ERVL	TguLTR5e	NW_009223928.1	12745	13298	C	24.300	0
ERVL	TguLTR5d	NW_009223929.1	113743	113869	C	15.000	0
ERVL	TguLTR5d	NW_009223929.1	113989	114258	C	17.100	0
ERVL	TguLTR5d	NW_009223929.1	119207	119739	C	20.700	0
ERVL	TguLTR5d	NW_009223930.1	3626	3763	C	10.600	0
ERVL	TguLTR5d	NW_009223937.1	42	101	+	18.300	0
ERVL	TguLTR5d	NW_009223939.1	51055	51107	C	18.900	0
ERVL	TguLTR5e	NW_009223939.1	52450	52547	C	15.300	0
ERVL	TguLTR5e	NW_009223939.1	52638	52856	C	19.300	0
ERVL	TguLTR5d	NW_009223941.1	1859	2406	+	19.700	0
ERVL	TguLTR5d	NW_009223945.1	12318	12920	C	11.500	0
ERVL	TguLTR5e	NW_009223948.1	9357	9477	C	24.400	0
ERVL	TguLTR5e	NW_009223950.1	13673	14252	+	18.500	0
ERVL	TguLTR5d	NW_009223952.1	7418	7672	+	14.900	0
ERVL	TguLTR5d	NW_009223953.1	1	100	+	13.700	0
ERVL	TguLTR5e	NW_009223953.1	2049	2168	C	25.000	0
ERVL	TguLTR5d	NW_009223953.1	35199	35778	+	11.400	0
ERVL	TguLTR5d	NW_009223953.1	38031	38167	C	13.000	0
ERVL	TguLTR5d	NW_009223953.1	38298	38541	C	20.400	0
ERVL	TguLTR5d	NW_009223955.1	1	110	C	15.900	0
ERVL	TguLTR5d	NW_009223956.1	15744	16317	+	14.500	0
ERVL	TguLTR5d	NW_009223957.1	16451	16813	+	21.200	0
ERVL	TguLTR5d	NW_009223957.1	16839	16911	+	21.200	0
ERVL	TguLTR5d	NW_009223957.1	17037	17187	+	21.200	0
ERVL	TguLTR5e	NW_009223958.1	2565	2696	+	19.500	0
ERVL	TguLTR5d	NW_009223958.1	3243	3326	+	15.500	0
ERVL	TguLTR5d	NW_009223964.1	9917	10185	+	17.500	0
ERVL	TguLTR5d	NW_009223964.1	10327	10462	+	13.900	0
ERVL	TguLTR5d	NW_009223966.1	997	1587	+	9.500	0
ERVL	TguLTR5e	NW_009223967.1	6478	6597	C	25.400	0
ERVL	TguLTR5d	NW_009223974.1	149	323	+	18.000	0
ERVL	TguLTR5d	NW_009223978.1	680	905	C	22.800	0
ERVL	TguLTR5d	NW_009223982.1	16106	16581	C	22.800	0
ERVL	TguLTR5d	NW_009223982.1	32721	33265	C	20.900	0
ERVL	TguLTR5d	NW_009223983.1	67879	68011	+	23.300	0
ERVL	TguLTR5d	NW_009223983.1	68278	68391	+	14.000	0
ERVL	TguLTR5d	NW_009224000.1	2451	3038	C	12.400	0
ERVL	TguLTR5d	NW_009224000.1	6141	6671	+	20.200	0
ERVL	TguLTR5d	NW_009224000.1	16062	16593	C	22.100	0
ERVL	TguLTR5e	NW_009224000.1	19267	19814	C	20.200	0
ERVL	TguLTR5d	NW_009224007.1	7563	8108	C	19.700	0
ERVL	TguLTR5d	NW_009224008.1	15189	15490	+	7.300	0
ERVL	TguLTR5d	NW_009224008.1	15671	15936	+	11.700	0
ERVL	TguLTR5d	NW_009224008.1	125061	125203	C	15.200	0
ERVL	TguLTR5d	NW_009224008.1	125333	125413	C	13.600	0
ERVL	TguLTR5d	NW_009224008.1	125441	125553	C	15.300	0
ERVL	TguLTR5d	NW_009224009.1	6815	7284	C	36.000	0
ERVL	TguLTR5d	NW_009224015.1	228	553	C	12.900	0
ERVL	TguLTR5d	NW_009224015.1	559	698	C	12.100	0
ERVL	TguLTR5d	NW_009224019.1	109	248	+	17.800	0
ERVL	TguLTR5d	NW_009224019.1	276	362	+	22.100	0
ERVL	TguLTR5d	NW_009224019.1	492	631	+	9.200	0
ERVL	TguLTR5d	NW_009224022.1	40	183	+	17.500	0
