family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	TguLTR5d	NW_009649309.1	1264181	1264754	C	16.700	0
ERVL	TguLTR5e	NW_009649309.1	1302732	1302815	C	24.100	0
ERVL	TguLTR5e	NW_009649309.1	1378890	1379067	C	21.600	0
ERVL	TguLTR5e	NW_009649309.1	1379756	1380162	C	19.700	0
ERVL	TguLTR5d	NW_009649309.1	1499825	1500409	C	17.200	0
ERVL	TguLTR5e	NW_009649309.1	1524537	1524590	+	13.800	0
ERVL	TguLTR5d	NW_009649309.1	1551482	1551712	+	21.900	0
ERVL	TguLTR5d	NW_009649309.1	1551872	1552014	+	25.700	0
ERVL	TguLTR5d	NW_009649309.1	1552040	1552557	C	18.200	0
ERVL	TguLTR5d	NW_009649309.1	1583646	1583777	C	25.200	0
ERVL	TguLTR5e	NW_009649309.1	1658688	1658803	+	21.000	0
ERVL	TguLTR5e	NW_009649309.1	1659226	1659809	+	17.000	0
ERVL	TguLTR5d	NW_009649309.1	1817324	1817812	C	16.400	0
ERVL	TguLTR5d	NW_009649309.1	1837878	1838015	C	22.200	0
ERVL	TguLTR5d	NW_009649309.1	1856660	1856789	+	23.900	0
ERVL	TguLTR5e	NW_009649309.1	1874914	1875094	C	18.200	0
ERVL	TguLTR5e	NW_009649309.1	1907760	1907840	+	16.500	0
ERVL	TguLTR5e	NW_009649309.1	1917239	1917356	C	31.600	0
ERVL	TguLTR5d	NW_009649309.1	1928150	1928287	+	18.500	0
ERVL	TguLTR5d	NW_009649309.1	1929587	1929958	+	25.800	0
ERVL	TguLTR5d	NW_009649309.1	1939671	1939807	C	20.300	0
ERVL	TguLTR5e	NW_009649309.1	1942275	1942360	+	19.800	0
ERVL	TguLTR5d	NW_009649312.1	2032	2178	+	24.600	0
ERVL	TguLTR5e	NW_009649312.1	4545	4635	C	20.000	0
ERVL	TguLTR5d	NW_009649312.1	5038	5161	+	12.400	0
ERVL	TguLTR5e	NW_009649314.1	22240	22360	+	25.800	0
ERVL	TguLTR5d	NW_009649314.1	207493	208090	C	12.700	0
ERVL	TguLTR5e	NW_009649314.1	227049	227132	C	12.000	0
ERVL	TguLTR5e	NW_009649314.1	282330	282606	+	15.600	0
ERVL	TguLTR5e	NW_009649314.1	282634	282873	+	26.900	0
ERVL	TguLTR5e	NW_009649314.1	294648	295218	+	23.000	0
ERVL	TguLTR5d	NW_009649314.1	298954	299523	+	16.400	0
ERVL	TguLTR5e	NW_009649314.1	351459	351747	C	20.100	0
ERVL	TguLTR5e	NW_009649314.1	352291	352383	C	21.500	0
ERVL	TguLTR5d	NW_009649314.1	363515	364085	+	14.900	0
ERVL	TguLTR5e	NW_009649314.1	438064	438151	C	23.900	0
ERVL	TguLTR5e	NW_009649314.1	523233	523353	+	24.200	0
ERVL	TguLTR5e	NW_009649314.1	544061	544609	+	29.300	0
ERVL	TguLTR5e	NW_009649314.1	587626	587865	+	19.200	0
ERVL	TguLTR5d	NW_009649314.1	595398	595521	C	13.000	0
ERVL	TguLTR5d	NW_009649314.1	747809	748401	C	10.800	0
ERVL	TguLTR5d	NW_009649314.1	748412	748614	+	14.400	0
ERVL	TguLTR5d	NW_009649314.1	748615	748684	+	16.300	0
ERVL	TguLTR5e	NW_009649314.1	774012	774130	C	26.500	0
ERVL	TguLTR5e	NW_009649314.1	778907	779475	C	25.900	0
ERVL	TguLTR5e	NW_009649314.1	856996	857116	+	27.900	0
ERVL	TguLTR5e	NW_009649314.1	1152027	1152113	+	16.300	0
ERVL	TguLTR5e	NW_009649314.1	1233504	1234052	C	20.900	0
ERVL	TguLTR5d	NW_009649314.1	1316698	1317250	+	19.800	0
ERVL	TguLTR5d	NW_009649314.1	1318464	1318620	C	26.100	0
ERVL	TguLTR5d	NW_009649314.1	1335614	1336186	C	15.800	0
ERVL	TguLTR5e	NW_009649314.1	1660954	1661068	+	24.700	0
ERVL	TguLTR5e	NW_009649314.1	1702025	1702106	C	23.800	0
ERVL	TguLTR5e	NW_009649314.1	1722844	1722935	+	14.400	0
ERVL	TguLTR5e	NW_009649314.1	1732342	1732433	+	15.600	0
ERVL	TguLTR5d	NW_009649314.1	1736241	1736827	C	15.100	0
ERVL	TguLTR5e	NW_009649314.1	1741833	1741952	+	27.700	0
ERVL	TguLTR5d	NW_009649314.1	1742252	1742811	+	15.900	0
ERVL	TguLTR5d	NW_009649314.1	1762879	1763077	C	16.100	0
ERVL	TguLTR5e	NW_009649314.1	1776912	1777010	+	17.300	0
ERVL	TguLTR5d	NW_009649314.1	1786727	1786881	C	20.400	0
ERVL	TguLTR5d	NW_009649314.1	1787094	1787243	C	29.200	0
ERVL	TguLTR5d	NW_009649314.1	2028645	2028779	C	21.600	0
ERVL	TguLTR5e	NW_009649316.1	38376	38472	+	23.600	0
ERVL	TguLTR5e	NW_009649316.1	62328	62917	+	22.100	0
ERVL	TguLTR5d	NW_009649316.1	68188	68722	+	16.800	0
ERVL	TguLTR5e	NW_009649316.1	130452	130609	+	27.400	0
ERVL	TguLTR5d	NW_009649316.1	136342	136896	+	16.600	0
ERVL	TguLTR5e	NW_009649316.1	178662	178764	C	18.600	0
ERVL	TguLTR5e	NW_009649316.1	262254	262819	+	21.700	0
ERVL	TguLTR5d	NW_009649316.1	301310	301362	C	9.600	0
ERVL	TguLTR5e	NW_009649316.1	448237	448337	+	23.800	0
ERVL	TguLTR5e	NW_009649316.1	508616	508736	+	21.200	0
ERVL	TguLTR5e	NW_009649316.1	576251	576717	+	21.700	0
ERVL	TguLTR5e	NW_009649316.1	676814	677056	+	24.800	0
ERVL	TguLTR5e	NW_009649316.1	771189	771589	C	22.600	0
ERVL	TguLTR5e	NW_009649316.1	865578	866138	+	22.300	0
ERVL	TguLTR5d	NW_009649316.1	952679	952732	+	18.500	0
ERVL	TguLTR5d	NW_009649316.1	952862	952986	+	17.100	0
ERVL	TguLTR5e	NW_009649316.1	961749	961876	C	26.900	0
ERVL	TguLTR5e	NW_009649316.1	986614	986734	+	26.000	0
ERVL	TguLTR5e	NW_009649316.1	1070694	1070781	C	18.400	0
ERVL	TguLTR5e	NW_009649316.1	1188597	1189143	+	23.900	0
ERVL	TguLTR5e	NW_009649316.1	1233994	1234105	C	24.300	0
ERVL	TguLTR5e	NW_009649316.1	1244190	1244295	+	24.500	0
ERVL	TguLTR5d	NW_009649316.1	1452712	1452803	+	26.100	0
ERVL	TguLTR5d	NW_009649316.1	1452884	1453044	+	15.400	0
ERVL	TguLTR5e	NW_009649316.1	1488213	1488334	+	22.700	0
ERVL	TguLTR5e	NW_009649316.1	1523857	1523976	C	25.200	0
ERVL	TguLTR5e	NW_009649316.1	1578313	1578421	+	24.100	0
ERVL	TguLTR5d	NW_009649316.1	1978516	1978650	+	18.500	0
ERVL	TguLTR5e	NW_009649316.1	2505054	2505117	+	22.200	0
ERVL	TguLTR5d	NW_009649316.1	2561514	2561647	C	20.600	0
ERVL	TguLTR5d	NW_009649316.1	2577958	2578089	C	26.500	0
ERVL	TguLTR5e	NW_009649316.1	2629620	2629747	C	17.800	0
ERVL	TguLTR5e	NW_009649316.1	2629888	2630118	C	25.400	0
ERVL	TguLTR5e	NW_009649316.1	2683545	2683643	+	23.700	0
ERVL	TguLTR5e	NW_009649316.1	2744811	2744930	+	29.600	0
ERVL	TguLTR5e	NW_009649316.1	3416857	3416977	+	26.400	0
ERVL	TguLTR5d	NW_009649316.1	3795288	3795412	+	16.300	0
ERVL	TguLTR5d	NW_009649316.1	3844147	3844399	+	27.800	0
ERVL	TguLTR5d	NW_009649318.1	6442	6581	C	22.100	0
ERVL	TguLTR5d	NW_009649320.1	168363	168598	+	22.300	0
ERVL	TguLTR5d	NW_009649320.1	168749	168905	+	14.900	0
ERVL	TguLTR5e	NW_009649320.1	261450	261571	C	26.600	0
ERVL	TguLTR5e	NW_009649320.1	290115	290213	+	19.400	0
ERVL	TguLTR5e	NW_009649320.1	354710	355291	C	21.300	0
ERVL	TguLTR5e	NW_009649320.1	490761	491362	+	20.800	0
ERVL	TguLTR5d	NW_009649320.1	550786	550891	+	17.100	0
ERVL	TguLTR5d	NW_009649320.1	550916	551000	+	22.400	0
ERVL	TguLTR5d	NW_009649320.1	551142	551280	+	19.800	0
ERVL	TguLTR5e	NW_009649320.1	739839	739970	+	32.600	0
ERVL	TguLTR5d	NW_009649320.1	744475	745051	C	15.800	0
ERVL	TguLTR5e	NW_009649320.1	757844	758454	+	21.300	0
ERVL	TguLTR5d	NW_009649320.1	772689	772822	+	24.200	0
ERVL	TguLTR5e	NW_009649320.1	800232	800656	C	21.500	0
ERVL	TguLTR5e	NW_009649320.1	805124	805383	C	18.400	0
ERVL	TguLTR5e	NW_009649320.1	875770	875890	+	25.800	0
ERVL	TguLTR5d	NW_009649320.1	953834	953932	+	12.300	0
ERVL	TguLTR5e	NW_009649320.1	965882	966166	+	18.700	0
ERVL	TguLTR5e	NW_009649320.1	1012359	1012857	C	28.200	0
ERVL	TguLTR5d	NW_009649320.1	1012860	1013426	+	10.100	0
ERVL	TguLTR5e	NW_009649320.1	1015751	1015978	C	24.400	0
ERVL	TguLTR5e	NW_009649320.1	1016004	1016258	C	18.400	0
ERVL	TguLTR5d	NW_009649320.1	1032613	1033187	C	14.000	0
ERVL	TguLTR5e	NW_009649320.1	1055591	1055669	+	19.200	0
ERVL	TguLTR5e	NW_009649320.1	1072954	1073041	+	18.400	0
ERVL	TguLTR5e	NW_009649320.1	1108435	1108555	C	24.400	0
ERVL	TguLTR5e	NW_009649320.1	1110607	1110954	+	19.900	0
ERVL	TguLTR5e	NW_009649320.1	1163504	1163729	C	24.400	0
ERVL	TguLTR5e	NW_009649320.1	1163748	1164039	C	21.300	0
ERVL	TguLTR5e	NW_009649320.1	1174386	1174506	+	25.200	0
ERVL	TguLTR5d	NW_009649320.1	1307279	1307440	C	17.700	0
ERVL	TguLTR5d	NW_009649320.1	1307557	1307604	C	16.700	0
ERVL	TguLTR5e	NW_009649320.1	1309712	1309800	+	14.800	0
ERVL	TguLTR5d	NW_009649320.1	1442130	1442701	C	12.000	0
ERVL	TguLTR5d	NW_009649320.1	1479794	1479851	C	24.100	0
ERVL	TguLTR5d	NW_009649320.1	1479994	1480051	C	24.100	0
ERVL	TguLTR5d	NW_009649320.1	1480069	1480422	C	9.100	0
ERVL	TguLTR5d	NW_009649320.1	1493980	1494111	C	26.500	0
ERVL	TguLTR5e	NW_009649320.1	1575614	1575696	+	14.600	0
ERVL	TguLTR5e	NW_009649320.1	1675047	1675627	C	24.100	0
ERVL	TguLTR5d	NW_009649320.1	1711622	1711752	+	20.500	0
ERVL	TguLTR5d	NW_009649320.1	1723167	1723298	C	21.600	0
ERVL	TguLTR5d	NW_009649320.1	1725330	1725924	C	13.900	0
ERVL	TguLTR5e	NW_009649320.1	1768431	1769030	C	16.500	0
ERVL	TguLTR5d	NW_009649320.1	1804240	1804371	+	27.300	0
ERVL	TguLTR5d	NW_009649320.1	1810381	1810512	+	28.000	0
ERVL	TguLTR5e	NW_009649320.1	1829743	1829833	C	17.800	0
ERVL	TguLTR5d	NW_009649320.1	1850558	1851111	+	16.100	0
ERVL	TguLTR5e	NW_009649320.1	1862855	1862947	+	20.600	0
ERVL	TguLTR5e	NW_009649320.1	1874725	1874816	+	22.000	0
ERVL	TguLTR5e	NW_009649320.1	2087802	2087923	C	25.400	0
ERVL	TguLTR5e	NW_009649320.1	2088462	2088636	C	21.100	0
ERVL	TguLTR5e	NW_009649320.1	2091291	2091381	C	16.600	0
ERVL	TguLTR5e	NW_009649320.1	2098598	2098674	+	13.300	0
ERVL	TguLTR5e	NW_009649320.1	2114535	2114655	C	25.800	0
ERVL	TguLTR5d	NW_009649320.1	2145628	2146050	C	13.800	0
ERVL	TguLTR5d	NW_009649320.1	2215753	2216144	C	15.900	0
ERVL	TguLTR5d	NW_009649320.1	2216982	2217162	C	16.000	0
ERVL	TguLTR5e	NW_009649320.1	2220542	2221117	C	21.400	0
ERVL	TguLTR5d	NW_009649320.1	2258802	2258938	C	21.000	0
ERVL	TguLTR5d	NW_009649320.1	2259181	2259328	C	29.400	0
ERVL	TguLTR5d	NW_009649320.1	2393119	2393366	+	22.300	0
ERVL	TguLTR5e	NW_009649320.1	2424936	2425054	+	25.400	0
ERVL	TguLTR5d	NW_009649320.1	2449093	2449534	+	18.300	0
ERVL	TguLTR5d	NW_009649320.1	2453326	2453466	+	21.400	0
ERVL	TguLTR5e	NW_009649320.1	2495755	2495842	C	14.900	0
ERVL	TguLTR5e	NW_009649320.1	2506998	2507081	C	16.900	0
ERVL	TguLTR5e	NW_009649320.1	2514103	2514220	+	26.300	0
ERVL	TguLTR5d	NW_009649320.1	2516293	2516873	C	17.500	0
ERVL	TguLTR5e	NW_009649320.1	2555749	2555851	+	32.700	0
ERVL	TguLTR5d	NW_009649320.1	2561164	2561751	+	14.500	0
ERVL	TguLTR5e	NW_009649320.1	2576345	2576476	+	35.700	0
ERVL	TguLTR5e	NW_009649320.1	2599601	2599690	+	19.100	0
ERVL	TguLTR5e	NW_009649320.1	2635670	2635765	C	13.800	0
ERVL	TguLTR5e	NW_009649320.1	2644389	2644461	+	28.200	0
ERVL	TguLTR5d	NW_009649320.1	2654921	2655064	C	21.700	0
ERVL	TguLTR5d	NW_009649320.1	2655374	2655521	C	23.100	0
ERVL	TguLTR5d	NW_009649320.1	2661292	2661434	C	22.500	0
ERVL	TguLTR5d	NW_009649320.1	2661675	2661889	C	24.400	0
ERVL	TguLTR5e	NW_009649320.1	2699059	2699146	+	17.200	0
ERVL	TguLTR5e	NW_009649320.1	2735119	2735389	+	20.400	0
ERVL	TguLTR5e	NW_009649320.1	2735486	2735632	+	21.800	0
ERVL	TguLTR5e	NW_009649320.1	2745121	2745241	C	27.700	0
ERVL	TguLTR5e	NW_009649320.1	2800824	2800944	C	31.600	0
ERVL	TguLTR5e	NW_009649320.1	2805633	2805722	C	17.000	0
ERVL	TguLTR5d	NW_009649320.1	2817129	2817243	C	21.100	0
ERVL	TguLTR5d	NW_009649320.1	2849877	2850425	C	16.100	0
ERVL	TguLTR5d	NW_009649320.1	2853151	2853329	C	22.200	0
ERVL	TguLTR5d	NW_009649320.1	2853455	2853507	C	17.000	0
ERVL	TguLTR5d	NW_009649320.1	2857591	2857681	C	18.900	0
ERVL	TguLTR5d	NW_009649320.1	2859059	2859651	+	15.300	0
ERVL	TguLTR5d	NW_009649320.1	2872402	2872509	C	15.500	0
ERVL	TguLTR5d	NW_009649320.1	2876563	2876786	+	17.000	0
ERVL	TguLTR5d	NW_009649320.1	2885424	2886013	C	17.200	0
ERVL	TguLTR5d	NW_009649320.1	2911409	2911562	C	21.600	0
ERVL	TguLTR5d	NW_009649320.1	3004171	3004230	C	20.000	0
ERVL	TguLTR5d	NW_009649320.1	3004414	3004665	C	22.400	0
ERVL	TguLTR5e	NW_009649320.1	3010340	3010446	+	13.500	0
ERVL	TguLTR5d	NW_009649320.1	3058609	3058851	+	16.900	0
ERVL	TguLTR5d	NW_009649320.1	3058852	3059071	+	16.400	0
ERVL	TguLTR5e	NW_009649320.1	3068049	3068587	C	24.300	0
ERVL	TguLTR5e	NW_009649320.1	3070566	3070658	C	22.800	0
ERVL	TguLTR5d	NW_009649320.1	3135556	3135911	C	26.400	0
ERVL	TguLTR5e	NW_009649320.1	3148610	3148731	+	29.100	0
ERVL	TguLTR5d	NW_009649320.1	3233419	3233520	C	21.800	0
ERVL	TguLTR5d	NW_009649320.1	3233732	3233862	C	21.100	0
ERVL	TguLTR5e	NW_009649320.1	3235705	3235822	+	25.000	0
ERVL	TguLTR5d	NW_009649320.1	3237496	3237570	+	16.200	0
ERVL	TguLTR5e	NW_009649320.1	3260756	3260849	+	19.600	0
ERVL	TguLTR5e	NW_009649320.1	3261229	3261351	+	10.700	0
ERVL	TguLTR5d	NW_009649320.1	3304306	3304910	C	15.700	0
ERVL	TguLTR5e	NW_009649320.1	3352253	3352343	C	17.800	0
ERVL	TguLTR5e	NW_009649320.1	3356674	3356792	+	27.900	0
ERVL	TguLTR5e	NW_009649320.1	3361314	3361879	+	22.900	0
ERVL	TguLTR5e	NW_009649320.1	3374840	3374961	+	28.300	0
ERVL	TguLTR5d	NW_009649320.1	3425405	3425525	+	22.000	0
ERVL	TguLTR5e	NW_009649320.1	3494652	3494762	C	28.600	0
ERVL	TguLTR5d	NW_009649320.1	3613008	3613578	+	17.900	0
ERVL	TguLTR5e	NW_009649320.1	3706508	3706668	C	29.500	0
ERVL	TguLTR5e	NW_009649320.1	3711129	3711217	+	20.400	0
ERVL	TguLTR5d	NW_009649320.1	3718388	3718983	C	12.900	0
ERVL	TguLTR5d	NW_009649320.1	3755982	3756554	C	16.300	0
ERVL	TguLTR5d	NW_009649320.1	3779858	3780092	+	23.300	0
ERVL	TguLTR5d	NW_009649320.1	3780240	3780379	+	21.600	0
ERVL	TguLTR5d	NW_009649320.1	3838976	3839136	C	16.500	0
ERVL	TguLTR5d	NW_009649320.1	3839259	3839344	C	24.400	0
ERVL	TguLTR5e	NW_009649320.1	3839724	3840263	C	26.600	0
ERVL	TguLTR5e	NW_009649320.1	3856732	3856851	+	29.600	0
ERVL	TguLTR5d	NW_009649320.1	3869203	3869334	+	25.800	0
ERVL	TguLTR5d	NW_009649320.1	3942581	3942654	C	19.200	0
ERVL	TguLTR5e	NW_009649320.1	3945642	3945732	+	20.000	0
ERVL	TguLTR5d	NW_009649320.1	3993631	3994204	+	20.500	0
ERVL	TguLTR5e	NW_009649320.1	3997055	3997175	C	26.900	0
ERVL	TguLTR5d	NW_009649320.1	4022748	4023324	+	14.400	0
ERVL	TguLTR5e	NW_009649320.1	4038750	4038871	+	25.000	0
ERVL	TguLTR5e	NW_009649320.1	4144422	4144545	C	23.000	0
ERVL	TguLTR5d	NW_009649320.1	4206647	4206778	+	23.500	0
ERVL	TguLTR5d	NW_009649321.1	5493	6059	C	20.000	0
ERVL	TguLTR5d	NW_009649321.1	6063	6168	+	20.200	0
ERVL	TguLTR5d	NW_009649321.1	9531	9621	+	17.800	0
ERVL	TguLTR5d	NW_009649321.1	13360	13494	C	25.900	0
ERVL	TguLTR5d	NW_009649321.1	14315	14888	+	16.100	0
ERVL	TguLTR5d	NW_009649321.1	22455	22802	C	13.000	0
ERVL	TguLTR5d	NW_009649321.1	23282	23369	C	14.900	0
ERVL	TguLTR5e	NW_009649322.1	7574	7682	C	24.800	0
ERVL	TguLTR5e	NW_009649322.1	16670	16750	C	16.100	0
ERVL	TguLTR5d	NW_009649322.1	16805	17117	+	14.700	0
ERVL	TguLTR5e	NW_009649322.1	17119	17237	C	19.000	0
ERVL	TguLTR5d	NW_009649322.1	17958	18089	C	21.600	0
ERVL	TguLTR5d	NW_009649322.1	23790	23908	+	8.600	0
ERVL	TguLTR5e	NW_009649322.1	31618	31872	+	16.900	0
ERVL	TguLTR5e	NW_009649322.1	34426	34778	+	17.900	0
ERVL	TguLTR5e	NW_009649322.1	46602	46692	+	16.600	0
ERVL	TguLTR5e	NW_009649322.1	47341	47470	+	30.500	0
ERVL	TguLTR5d	NW_009649324.1	4859	5374	+	22.500	0
ERVL	TguLTR5e	NW_009649324.1	31948	32039	C	15.600	0
ERVL	TguLTR5d	NW_009649324.1	33897	33949	C	17.000	0
ERVL	TguLTR5d	NW_009649324.1	45483	45615	C	21.600	0
ERVL	TguLTR5e	NW_009649324.1	50704	50793	C	16.700	0
ERVL	TguLTR5e	NW_009649324.1	51799	51891	C	22.800	0
ERVL	TguLTR5e	NW_009649324.1	61175	61253	C	13.900	0
ERVL	TguLTR5d	NW_009649324.1	76254	76827	+	18.300	0
ERVL	TguLTR5e	NW_009649324.1	81085	81181	+	16.600	0
ERVL	TguLTR5e	NW_009649324.1	84702	84794	+	15.200	0
ERVL	TguLTR5d	NW_009649324.1	88139	88270	C	23.200	0
ERVL	TguLTR5e	NW_009649324.1	92629	93115	+	20.100	0
ERVL	TguLTR5e	NW_009649324.1	93931	94002	+	31.000	0
ERVL	TguLTR5d	NW_009649325.1	5575	5707	+	27.800	0
ERVL	TguLTR5e	NW_009649325.1	29983	30064	C	17.100	0
ERVL	TguLTR5e	NW_009649325.1	61191	61274	C	12.200	0
ERVL	TguLTR5d	NW_009649326.1	899	1138	C	29.700	0
ERVL	TguLTR5e	NW_009649326.1	16619	16738	C	28.800	0
ERVL	TguLTR5d	NW_009649326.1	18331	18421	+	16.600	0
ERVL	TguLTR5d	NW_009649328.1	48743	48978	+	21.400	0
ERVL	TguLTR5d	NW_009649328.1	49147	49287	+	15.200	0
ERVL	TguLTR5e	NW_009649328.1	123078	123339	+	25.600	0
ERVL	TguLTR5e	NW_009649328.1	123388	123604	+	30.700	0
ERVL	TguLTR5d	NW_009649332.1	9818	9950	C	24.800	0
ERVL	TguLTR5d	NW_009649332.1	17443	17574	C	25.000	0
ERVL	TguLTR5e	NW_009649332.1	20049	20266	C	22.800	0
ERVL	TguLTR5e	NW_009649332.1	20301	20551	C	16.500	0
ERVL	TguLTR5e	NW_009649333.1	87	221	C	23.700	0
ERVL	TguLTR5e	NW_009649337.1	1256	1347	C	15.600	0
ERVL	TguLTR5d	NW_009649337.1	8181	8270	C	13.500	0
ERVL	TguLTR5e	NW_009649337.1	15635	16231	+	15.900	0
ERVL	TguLTR5d	NW_009649341.1	2662	2944	+	18.200	0
ERVL	TguLTR5d	NW_009649341.1	4091	4612	+	16.100	0
ERVL	TguLTR5e	NW_009649344.1	1037	1129	+	16.700	0
ERVL	TguLTR5e	NW_009649344.1	10646	10722	C	13.300	0
ERVL	TguLTR5e	NW_009649344.1	14797	14918	+	21.600	0
ERVL	TguLTR5e	NW_009649344.1	22196	22302	C	18.900	0
ERVL	TguLTR5d	NW_009649344.1	22779	23180	+	16.000	0
ERVL	TguLTR5d	NW_009649344.1	32733	32864	C	22.400	0
ERVL	TguLTR5d	NW_009649344.1	36842	36890	C	12.200	0
ERVL	TguLTR5d	NW_009649344.1	57005	57138	C	22.400	0
ERVL	TguLTR5d	NW_009649344.1	57888	58023	C	21.000	0
ERVL	TguLTR5e	NW_009649344.1	64710	64800	C	17.800	0
ERVL	TguLTR5e	NW_009649344.1	71455	71531	+	13.300	0
ERVL	TguLTR5e	NW_009649344.1	78437	78508	+	12.900	0
ERVL	TguLTR5d	NW_009649344.1	80027	80068	C	4.800	0
ERVL	TguLTR5e	NW_009649344.1	106228	106311	C	14.800	0
ERVL	TguLTR5d	NW_009649347.1	4722	4854	+	20.000	0
ERVL	TguLTR5d	NW_009649350.1	9997	10179	+	20.800	0
ERVL	TguLTR5d	NW_009649353.1	907	1038	+	24.400	0
ERVL	TguLTR5e	NW_009649353.1	2205	2740	C	18.700	0
ERVL	TguLTR5e	NW_009649353.1	8471	8553	+	19.500	0
ERVL	TguLTR5e	NW_009649353.1	10689	10805	C	26.300	0
ERVL	TguLTR5e	NW_009649353.1	12156	12239	+	13.600	0
ERVL	TguLTR5e	NW_009649353.1	18999	19075	+	13.300	0
ERVL	TguLTR5d	NW_009649353.1	20559	21095	+	12.600	0
ERVL	TguLTR5d	NW_009649357.1	6969	7094	+	20.300	0
ERVL	TguLTR5e	NW_009649358.1	250	534	+	20.100	0
ERVL	TguLTR5e	NW_009649360.1	22834	22927	+	19.600	0
ERVL	TguLTR5d	NW_009649360.1	32843	32986	C	16.600	0
ERVL	TguLTR5d	NW_009649370.1	15931	16062	C	27.300	0
ERVL	TguLTR5d	NW_009649370.1	34331	34464	C	20.700	0
ERVL	TguLTR5d	NW_009649370.1	56872	57450	C	18.000	0
ERVL	TguLTR5d	NW_009649383.1	338	477	C	11.500	0
ERVL	TguLTR5d	NW_009649383.1	1922	2494	C	15.100	0
ERVL	TguLTR5d	NW_009649383.1	6924	7055	+	25.500	0
ERVL	TguLTR5d	NW_009649396.1	1797	1928	+	24.800	0
ERVL	TguLTR5d	NW_009649396.1	11557	11688	+	27.300	0
ERVL	TguLTR5e	NW_009649396.1	14348	14441	C	19.600	0
ERVL	TguLTR5e	NW_009649409.1	20400	20491	+	16.600	0
ERVL	TguLTR5e	NW_009649409.1	21512	22092	+	18.800	0
ERVL	TguLTR5e	NW_009649409.1	22444	22564	C	22.700	0
ERVL	TguLTR5d	NW_009649409.1	31170	31303	C	22.700	0
ERVL	TguLTR5d	NW_009649410.1	169	231	C	19.100	0
ERVL	TguLTR5e	NW_009649410.1	290	378	+	10.600	0
ERVL	TguLTR5d	NW_009649415.1	127	259	+	27.300	0
ERVL	TguLTR5e	NW_009649415.1	4151	4249	C	17.700	0
ERVL	TguLTR5d	NW_009649415.1	6805	6948	C	20.300	0
ERVL	TguLTR5d	NW_009649415.1	7024	7142	C	23.100	0
ERVL	TguLTR5d	NW_009649415.1	11492	11623	C	24.400	0
ERVL	TguLTR5e	NW_009649415.1	11922	12042	C	21.300	0
ERVL	TguLTR5e	NW_009649415.1	15326	15923	+	21.800	0
ERVL	TguLTR5e	NW_009649415.1	21401	21491	+	16.600	0
ERVL	TguLTR5d	NW_009649415.1	33766	33895	+	24.600	0
ERVL	TguLTR5d	NW_009649415.1	40351	40616	C	13.200	0
ERVL	TguLTR5e	NW_009649415.1	40622	40754	C	20.100	0
ERVL	TguLTR5e	NW_009649415.1	40950	41259	C	18.200	0
ERVL	TguLTR5d	NW_009649415.1	45334	45468	+	20.400	0
ERVL	TguLTR5d	NW_009649415.1	46976	47120	C	25.200	0
ERVL	TguLTR5e	NW_009649415.1	47371	47454	+	24.100	0
ERVL	TguLTR5d	NW_009649415.1	53424	53506	C	17.100	0
ERVL	TguLTR5e	NW_009649427.1	428	643	+	24.400	0
ERVL	TguLTR5e	NW_009649428.1	15339	15424	+	16.400	0
ERVL	TguLTR5d	NW_009649428.1	30440	30576	+	19.700	0
ERVL	TguLTR5e	NW_009649428.1	49597	49707	C	23.100	0
ERVL	TguLTR5d	NW_009649428.1	52409	52521	+	14.200	0
ERVL	TguLTR5d	NW_009649428.1	52534	52762	C	14.200	0
ERVL	TguLTR5e	NW_009649428.1	70929	71021	+	15.100	0
ERVL	TguLTR5e	NW_009649428.1	71026	71083	+	25.900	0
ERVL	TguLTR5e	NW_009649428.1	72758	72889	+	25.000	0
ERVL	TguLTR5d	NW_009649428.1	75162	75700	C	13.600	0
ERVL	TguLTR5e	NW_009649428.1	84349	84903	C	20.100	0
ERVL	TguLTR5d	NW_009649428.1	85357	85472	+	20.900	0
ERVL	TguLTR5e	NW_009649428.1	106752	107346	+	25.700	0
ERVL	TguLTR5d	NW_009649428.1	117675	117932	+	14.700	0
ERVL	TguLTR5e	NW_009649428.1	122021	122113	+	15.100	0
ERVL	TguLTR5e	NW_009649428.1	122889	123370	+	23.900	0
ERVL	TguLTR5d	NW_009649428.1	126947	127241	+	20.300	0
ERVL	TguLTR5d	NW_009649428.1	127330	127471	+	15.700	0
ERVL	TguLTR5d	NW_009649428.1	130281	130456	C	19.800	0
ERVL	TguLTR5d	NW_009649428.1	130594	130650	C	10.500	0
ERVL	TguLTR5e	NW_009649428.1	139078	139168	+	18.900	0
ERVL	TguLTR5d	NW_009649428.1	182672	183242	C	17.400	0
ERVL	TguLTR5d	NW_009649428.1	186511	187015	C	16.400	0
ERVL	TguLTR5d	NW_009649428.1	210714	210964	C	15.100	0
ERVL	TguLTR5d	NW_009649428.1	235129	235252	+	19.400	0
ERVL	TguLTR5d	NW_009649428.1	239494	239631	+	20.100	0
ERVL	TguLTR5e	NW_009649428.1	241464	241554	+	17.800	0
ERVL	TguLTR5e	NW_009649428.1	253432	253550	+	32.400	0
ERVL	TguLTR5e	NW_009649428.1	258738	258815	+	17.900	0
ERVL	TguLTR5d	NW_009649428.1	265498	265678	+	28.200	0
ERVL	TguLTR5e	NW_009649428.1	323624	324231	C	26.600	0
